@,Peace,Right,200,,28.03.2025
-1,0.0,0.0,-0.06029015563802899,-0.10045288292617871,-0.07436081815375384,-0.26443134792387485,0.0037977378019234988,-0.4031641252033751,0.07015679459982958,-0.5096469028853223,-0.09485143946633295,-0.4978965641797133,-0.12916011039183853,-0.7020102662379016,-0.14462063919237178,-0.8309552841727986,-0.15406749494805153,-0.9381054428545654,-0.020579654977830122,-0.5074165414643648,-0.00024122055620160344,-0.7504219192711078,0.01966839107994121,-0.8893193902568441,0.038923438106185836,-1.0,0.04051725216104766,-0.44550898218422735,0.07089828776745546,-0.5384110920839661,0.04908442063168828,-0.3978167806045795,0.0355695065021199,-0.30609675049411206,0.08733806305589543,-0.3459686014544807,0.10161713121642896,-0.40839358378086477,0.07875603500273726,-0.29621351833183357,0.06261444200348285,-0.21849592048736458
-1,0.0,0.0,-0.06132032470868201,-0.10491885276413009,-0.07468265122590964,-0.27182350490857005,0.004196526977677836,-0.4122996408646381,0.07008358058208851,-0.5187852785053471,-0.09692871280027755,-0.4982638838526354,-0.13022478934504814,-0.7007629751667838,-0.1460675551224669,-0.8315657189567515,-0.1562719938545741,-0.9392520131349468,-0.023781677399827145,-0.5053014235491995,-0.0017537374624034894,-0.748256585357002,0.018233462858742663,-0.8879393609505116,0.03835756012124206,-1.0,0.03755568227540739,-0.4419930688671235,0.06857228278859193,-0.5314139904847368,0.0443416476108552,-0.39355661031075917,0.029412474496155375,-0.30684282879445085,0.08473562688584332,-0.34123334021932766,0.09918411768347415,-0.40668439743342305,0.07409593241414053,-0.2985497626862513,0.05621218013687102,-0.22600783892377524
-1,0.0,0.0,-0.05906502022012969,-0.10819483578747913,-0.07356072121534592,-0.27204006424238103,0.002103483318239405,-0.41146802688152884,0.06742341111314548,-0.5179495891461342,-0.0960562452613871,-0.4985012159111715,-0.1289248002870509,-0.6995794999465466,-0.14396867508076377,-0.8293379274582111,-0.15334218898417656,-0.937025386062549,-0.022773358827121885,-0.5062269520627481,-0.0012266018508392184,-0.7482411374882801,0.018801218491680316,-0.8879747675391654,0.03883518290277749,-1.0,0.039118670226949606,-0.44294298427241324,0.06910971217496341,-0.5336941949611265,0.045906022784663915,-0.39345804154127645,0.032600427872935746,-0.3038076021789325,0.08675314238387404,-0.3417292849655871,0.09985536862568245,-0.40543307696183184,0.07551699265046517,-0.2980578599226093,0.058997926991261905,-0.22539318966862582
-1,0.0,0.0,-0.06018199532782167,-0.09995060235733863,-0.0745991713935878,-0.26245335230701256,0.002233899867030941,-0.3981919749551369,0.06753187758878018,-0.5062797229747735,-0.09475087638697993,-0.4939769184995463,-0.1287746248847296,-0.6966524827265039,-0.1451685674572954,-0.8264594531679728,-0.15503665964212596,-0.9347831219679077,-0.021874043512473674,-0.5045202470693745,-0.002012920121294147,-0.7448070682037937,0.017575944417875772,-0.8861175900000577,0.037457481074382126,-1.0,0.03880844573028887,-0.44297117782204476,0.0689642493630385,-0.5317667914786176,0.047675427113759807,-0.39190026226127084,0.03472911289482606,-0.30023510916854435,0.08540074006694813,-0.34430095449231407,0.09925077167676652,-0.4015792243131336,0.07586823704523149,-0.29331132307841384,0.05915161731472841,-0.21884987974004322
-1,0.0,0.0,-0.0615441634247511,-0.10232107363622152,-0.07612045829368423,-0.2616781425068705,0.0002467514160335404,-0.3939281066461602,0.0655676236376956,-0.4954362136441146,-0.09759922763833873,-0.49636487597644563,-0.13083275382260307,-0.6986741570751137,-0.14641488277697412,-0.8300534306002971,-0.15511225083619248,-0.938392971944909,-0.023851522042507144,-0.5078876220719637,-0.0012385880566864308,-0.747437910183971,0.019693413843002182,-0.888821021238707,0.04073058238536774,-1.0,0.037991666441634,-0.4469382881149802,0.06894100783088906,-0.5316378174787704,0.0438826087570492,-0.3909486328460323,0.028182554427144044,-0.3025997342715172,0.08515512761086409,-0.3487761897766132,0.09911900330265375,-0.4066341942463813,0.0736419195971907,-0.2981829830214711,0.05482266476169288,-0.22568327969297783
-1,0.0,0.0,-0.06142761826675877,-0.09671277091557437,-0.0754210641218164,-0.25904655862153625,0.002362605469364116,-0.39057674504899187,0.0690694317607273,-0.4892898544357165,-0.09602219557720702,-0.4942855572401997,-0.12848183915134587,-0.6967787424253757,-0.1442154803269376,-0.8282499349797044,-0.15286923704376496,-0.9354370308879402,-0.022081555435433345,-0.5056270673804842,0.0010587912985772251,-0.7461858632957039,0.022405154180673324,-0.8882671535065816,0.04389181341650809,-1.0,0.03970423991816707,-0.4450945200207049,0.0718112835573355,-0.5340775443478075,0.04596130857086165,-0.3923013243442865,0.028811070819975797,-0.3053393978869659,0.08699439787488206,-0.3471385399846777,0.0999346295832337,-0.40528171154611103,0.07295757417193702,-0.29611107059069286,0.0525459419434602,-0.2257590178362894
-1,0.0,0.0,-0.06036032268639485,-0.09978060431637485,-0.07370726681616638,-0.2617789520035227,0.00267374487821598,-0.39759817234982137,0.06770512463412272,-0.5000584333296245,-0.09552013628718482,-0.4992783888281946,-0.1282169134805878,-0.70200178025633,-0.14376154820569229,-0.8342366541137687,-0.15243071449960535,-0.9431097085452552,-0.022846622902031887,-0.5111888313807018,-0.00046771555426782354,-0.7494295438416747,0.022563603963659074,-0.8900343232026493,0.04571577281718844,-1.0,0.038213779612132126,-0.45280939234564455,0.07080439358898631,-0.5332699092124034,0.049096069372248065,-0.3894314455696335,0.03507779535963443,-0.2984022747055993,0.08521857052286816,-0.3583418027435164,0.09921805128143857,-0.4096826080755235,0.07690062649988214,-0.29713292107654726,0.060294981902469735,-0.22261978459197107
-1,0.0,0.0,-0.06728743894571929,-0.08216152121156269,-0.09108825607470894,-0.24824354130187695,-0.010239670690873346,-0.3781606610757841,0.061123337326820876,-0.4660145608699659,-0.08428187878229348,-0.49405080944920593,-0.11365748164531687,-0.6971261020489663,-0.1287164931035542,-0.8293767087518815,-0.1367893588916536,-0.9421179000399349,-0.008796485730961817,-0.4976889380395048,0.02139083955395816,-0.7460047921850521,0.047337449697416524,-0.8867657051577428,0.07389119282401008,-1.0,0.05231173778146407,-0.43112216999969283,0.07400497649986176,-0.5035588117838602,0.03686763124750407,-0.35401566675882407,0.015790741252726323,-0.26127447547077076,0.09774324947009493,-0.3324643504438915,0.09502792369366879,-0.361550456179154,0.060314563941879396,-0.24840364943323195,0.038590728965072346,-0.17614167665038552
-1,0.0,0.0,-0.06992410073507024,-0.07217349872084333,-0.10637858292375277,-0.22456218045796578,-0.03798472524821966,-0.3339647974899269,0.02941763773176065,-0.4061486757664066,-0.0865735258065409,-0.4885894085037228,-0.1165352252462426,-0.698864254194329,-0.13279195712946965,-0.8327581123641267,-0.14097252976461144,-0.9465895251501576,-0.010112776343312205,-0.4947942821499322,0.01948662717822389,-0.7409946233901803,0.04727726956397958,-0.884240893669855,0.07566523066338211,-1.0,0.052208423454237034,-0.43288381619685173,0.07074099647688226,-0.4969961071723718,0.03422806750467574,-0.3458498829581536,0.01244657000170027,-0.2447375652923476,0.10012601274807138,-0.3383735137464858,0.08860767157899732,-0.34709851878798426,0.053648586798786875,-0.2346301022929921,0.031972861910391816,-0.15916949715501322
-1,0.0,0.0,-0.07807469230511954,-0.06881060464674493,-0.12793271707540538,-0.2140430039352217,-0.07067828704575312,-0.31154532200420487,-0.0030000577588277315,-0.37151863704787264,-0.10205638433139685,-0.48830371141094614,-0.13962947806490417,-0.6935754358319265,-0.15863811612749296,-0.8235428761036613,-0.16950257051978096,-0.9365301028365379,-0.023980054371401608,-0.498196532568137,-0.00043775774561941494,-0.7349019085670828,0.028586399616385642,-0.8817520589258457,0.05756760003126661,-1.0,0.04018150003013915,-0.44089901961790867,0.04931407140464997,-0.4711266013666482,0.01703942106128728,-0.32944425992832993,-0.0028438506783764867,-0.23235248933933916,0.09066762843198135,-0.349640953616512,0.07529206472440378,-0.34120992839606,0.042644281016285784,-0.2341095670475117,0.02035239687482541,-0.15632007863766767
